ms_since_start,tempC,humidity,accel_rms,iso_time
3630812,16.4,66.3,0.0000,2025-10-01T22:39:48
3631312,16.4,66.3,0.0000,2025-10-01T22:39:49
3631812,16.4,66.3,0.0000,2025-10-01T22:39:49
3632312,16.5,66.4,0.0000,2025-10-01T22:39:50
3632812,16.5,66.4,0.0000,2025-10-01T22:39:50
3633312,16.5,66.4,0.0000,2025-10-01T22:39:51
3633812,16.5,66.4,0.0000,2025-10-01T22:39:51
3634312,16.5,66.4,0.0000,2025-10-01T22:39:52
3634813,16.5,66.4,0.0284,2025-10-01T22:39:52
3635313,16.5,66.4,0.0000,2025-10-01T22:39:53
3635813,16.5,66.4,0.0000,2025-10-01T22:39:53
3636313,16.4,66.4,0.0000,2025-10-01T22:39:54
3636813,16.4,66.4,0.0000,2025-10-01T22:39:54
3637313,16.4,66.4,0.0000,2025-10-01T22:39:55
3637813,16.4,66.4,0.0000,2025-10-01T22:39:55
3638313,16.4,66.5,0.0000,2025-10-01T22:39:56
3638813,16.4,66.5,0.0000,2025-10-01T22:39:56
3639313,16.4,66.5,0.0000,2025-10-01T22:39:57
3639813,16.4,66.5,0.0000,2025-10-01T22:39:57
3640313,16.4,66.5,0.0000,2025-10-01T22:39:58
3640813,16.4,66.5,0.0000,2025-10-01T22:39:58
3641313,16.4,66.5,0.0000,2025-10-01T22:39:59
3641813,16.4,66.5,0.0000,2025-10-01T22:39:59
3642313,16.4,66.5,0.0000,2025-10-01T22:40:00
3642813,16.4,66.5,0.0000,2025-10-01T22:40:00
3643313,16.4,66.5,0.0000,2025-10-01T22:40:01
3643813,16.4,66.5,0.0000,2025-10-01T22:40:01
3644313,16.5,66.5,0.0000,2025-10-01T22:40:02
3644813,16.5,66.5,0.0000,2025-10-01T22:40:02
3645313,16.5,66.5,0.0000,2025-10-01T22:40:03
3645813,16.5,66.5,0.0000,2025-10-01T22:40:03
3646313,16.4,66.5,0.0000,2025-10-01T22:40:04
3646813,16.4,66.5,0.0000,2025-10-01T22:40:04
3647313,16.4,66.5,0.0000,2025-10-01T22:40:05
3647813,16.4,66.5,0.0000,2025-10-01T22:40:05
3648313,16.4,66.5,0.0000,2025-10-01T22:40:06
3648813,16.4,66.5,0.0000,2025-10-01T22:40:06
3649314,16.4,66.5,0.0289,2025-10-01T22:40:07
3649814,16.4,66.5,0.0000,2025-10-01T22:40:07
3650314,16.4,66.5,0.0000,2025-10-01T22:40:08
3650814,16.4,66.5,0.0000,2025-10-01T22:40:08
3651314,16.4,66.5,0.0284,2025-10-01T22:40:09
3651814,16.4,66.5,0.0000,2025-10-01T22:40:09
3652314,16.4,66.5,0.0000,2025-10-01T22:40:10
3652814,16.4,66.5,0.0000,2025-10-01T22:40:10
3653314,16.4,66.5,0.0000,2025-10-01T22:40:11
3653814,16.4,66.5,0.0000,2025-10-01T22:40:11
3654314,16.4,66.5,0.0000,2025-10-01T22:40:12
3654814,16.4,66.5,0.0000,2025-10-01T22:40:12
3655314,16.4,66.5,0.0000,2025-10-01T22:40:13
3655814,16.4,66.5,0.0000,2025-10-01T22:40:13
3656314,16.4,66.5,0.0000,2025-10-01T22:40:14
3656814,16.4,66.5,0.0000,2025-10-01T22:40:14
3657314,16.4,66.5,0.0000,2025-10-01T22:40:15
3657814,16.4,66.5,0.0000,2025-10-01T22:40:15
3658314,16.4,66.5,0.0000,2025-10-01T22:40:16
3658814,16.4,66.5,0.0000,2025-10-01T22:40:16
3659314,16.4,66.5,0.0000,2025-10-01T22:40:17
3659814,16.4,66.5,0.0000,2025-10-01T22:40:17
3660315,16.4,66.5,0.0285,2025-10-01T22:40:18
3660815,16.4,66.5,0.0000,2025-10-01T22:40:18
3661315,16.4,66.5,0.0000,2025-10-01T22:40:19
3661815,16.4,66.5,0.0286,2025-10-01T22:40:19
3662315,16.4,66.5,0.0000,2025-10-01T22:40:20
3662815,16.4,66.5,0.0000,2025-10-01T22:40:20
3663315,16.4,66.5,0.0000,2025-10-01T22:40:21
3663815,16.4,66.5,0.0000,2025-10-01T22:40:21
3664315,16.4,66.5,0.0000,2025-10-01T22:40:22
3664815,16.4,66.5,0.0000,2025-10-01T22:40:22
3665315,16.4,66.5,0.0000,2025-10-01T22:40:23
3665815,16.4,66.5,0.0000,2025-10-01T22:40:23
3666315,16.4,66.5,0.0000,2025-10-01T22:40:24
3666815,16.4,66.5,0.0000,2025-10-01T22:40:24
3667315,16.4,66.5,0.0000,2025-10-01T22:40:25
3667815,16.4,66.5,0.0000,2025-10-01T22:40:25
3668315,16.4,66.5,0.0000,2025-10-01T22:40:26
3668815,16.4,66.5,0.0000,2025-10-01T22:40:26
3669315,16.4,66.5,0.0000,2025-10-01T22:40:27
3669815,16.4,66.5,0.0000,2025-10-01T22:40:27
3670315,16.4,66.5,0.0000,2025-10-01T22:40:28
3670816,16.4,66.5,0.0284,2025-10-01T22:40:28
3671316,16.4,66.5,0.0000,2025-10-01T22:40:29
3671816,16.4,66.5,0.0000,2025-10-01T22:40:29
3672316,16.4,66.5,0.0000,2025-10-01T22:40:30
3672816,16.4,66.5,0.0282,2025-10-01T22:40:30
3673316,16.4,66.5,0.0000,2025-10-01T22:40:31
3673816,16.4,66.5,0.0000,2025-10-01T22:40:31
3674316,16.5,66.5,0.0000,2025-10-01T22:40:32
3674816,16.5,66.5,0.0285,2025-10-01T22:40:32
3675316,16.5,66.5,0.0000,2025-10-01T22:40:33
3675816,16.5,66.5,0.0000,2025-10-01T22:40:33
3676316,16.4,66.5,0.0000,2025-10-01T22:40:34
3676816,16.4,66.5,0.0286,2025-10-01T22:40:34
3677316,16.4,66.5,0.0000,2025-10-01T22:40:35
3677816,16.4,66.5,0.0000,2025-10-01T22:40:35
3678316,16.4,66.6,0.0000,2025-10-01T22:40:36
3678816,16.4,66.6,0.0000,2025-10-01T22:40:36
3679316,16.4,66.6,0.0000,2025-10-01T22:40:37
3679816,16.4,66.6,0.0000,2025-10-01T22:40:37
3680316,16.4,66.6,0.0000,2025-10-01T22:40:38
3680816,16.4,66.6,0.0284,2025-10-01T22:40:38
3681316,16.4,66.6,0.0000,2025-10-01T22:40:39
3681816,16.4,66.6,0.0000,2025-10-01T22:40:39
3682316,16.4,66.6,0.0000,2025-10-01T22:40:40
3682816,16.4,66.6,0.0285,2025-10-01T22:40:40
3683316,16.4,66.6,0.0000,2025-10-01T22:40:41
3683816,16.4,66.6,0.0000,2025-10-01T22:40:41
3684316,16.4,66.6,0.0000,2025-10-01T22:40:42
3684816,16.4,66.6,0.0282,2025-10-01T22:40:42
3685316,16.4,66.6,0.0000,2025-10-01T22:40:43
3685816,16.4,66.6,0.0000,2025-10-01T22:40:43
3686316,16.4,66.6,0.0000,2025-10-01T22:40:44
3686817,16.4,66.6,0.0288,2025-10-01T22:40:44
3687317,16.4,66.6,0.0000,2025-10-01T22:40:45
3687817,16.4,66.6,0.0000,2025-10-01T22:40:45
3688317,16.4,66.6,0.0000,2025-10-01T22:40:46
3688817,16.4,66.6,0.0000,2025-10-01T22:40:46
3689317,16.4,66.6,0.0000,2025-10-01T22:40:47
3689817,16.4,66.6,0.0000,2025-10-01T22:40:47
3690317,16.4,66.6,0.0000,2025-10-01T22:40:48
3690817,16.4,66.6,0.0000,2025-10-01T22:40:48
3691317,16.4,66.6,0.0000,2025-10-01T22:40:49
3691817,16.4,66.6,0.0000,2025-10-01T22:40:49
3692317,16.4,66.6,0.0000,2025-10-01T22:40:50
3692817,16.4,66.6,0.0000,2025-10-01T22:40:50
3693317,16.4,66.6,0.0000,2025-10-01T22:40:51
3693817,16.4,66.6,0.0000,2025-10-01T22:40:51
3694317,16.4,66.6,0.0000,2025-10-01T22:40:52
3694817,16.4,66.6,0.0000,2025-10-01T22:40:52
3695317,16.4,66.6,0.0000,2025-10-01T22:40:53
3695817,16.4,66.6,0.0000,2025-10-01T22:40:53
3696317,16.4,66.6,0.0000,2025-10-01T22:40:54
3696817,16.4,66.6,0.0000,2025-10-01T22:40:54
3697317,16.4,66.6,0.0000,2025-10-01T22:40:55
3697817,16.4,66.6,0.0000,2025-10-01T22:40:55
3698317,16.4,66.7,0.0000,2025-10-01T22:40:56
3698817,16.4,66.7,0.0000,2025-10-01T22:40:56
3699318,16.4,66.7,0.0286,2025-10-01T22:40:57
3699818,16.4,66.7,0.0000,2025-10-01T22:40:57
3700318,16.4,66.7,0.0000,2025-10-01T22:40:58
3700818,16.4,66.7,0.0000,2025-10-01T22:40:58
3701318,16.4,66.7,0.0287,2025-10-01T22:40:59
3701818,16.4,66.7,0.0000,2025-10-01T22:40:59
3702318,16.4,66.7,0.0000,2025-10-01T22:41:00
3702818,16.4,66.7,0.0000,2025-10-01T22:41:00
3703318,16.4,66.7,0.0284,2025-10-01T22:41:01
3703818,16.4,66.7,0.0000,2025-10-01T22:41:01
3704318,16.4,66.7,0.0000,2025-10-01T22:41:02
3704818,16.4,66.7,0.0000,2025-10-01T22:41:02
3705319,16.4,66.7,0.0284,2025-10-01T22:41:03
3705819,16.4,66.7,0.0000,2025-10-01T22:41:03
3706319,16.4,66.7,0.0000,2025-10-01T22:41:04
3706819,16.4,66.7,0.0000,2025-10-01T22:41:04
3707319,16.4,66.7,0.0282,2025-10-01T22:41:05
3707819,16.4,66.7,0.0000,2025-10-01T22:41:05
3708319,16.4,66.7,0.0000,2025-10-01T22:41:06
3708819,16.4,66.7,0.0000,2025-10-01T22:41:06
3709319,16.4,66.7,0.0288,2025-10-01T22:41:07
3709819,16.4,66.7,0.0000,2025-10-01T22:41:07
3710319,16.4,66.7,0.0000,2025-10-01T22:41:08
3710819,16.4,66.7,0.0000,2025-10-01T22:41:08
3711319,16.4,66.7,0.0000,2025-10-01T22:41:09
3711819,16.4,66.7,0.0000,2025-10-01T22:41:09
3712319,16.4,66.8,0.0000,2025-10-01T22:41:10
3712819,16.4,66.8,0.0000,2025-10-01T22:41:10
3713319,16.4,66.8,0.0285,2025-10-01T22:41:11
3713819,16.4,66.8,0.0000,2025-10-01T22:41:11
3714319,16.4,66.7,0.0000,2025-10-01T22:41:12
3714819,16.4,66.7,0.0000,2025-10-01T22:41:12
3715319,16.4,66.7,0.0284,2025-10-01T22:41:13
3715819,16.4,66.7,0.0000,2025-10-01T22:41:13
3716319,16.4,66.7,0.0000,2025-10-01T22:41:14
3716819,16.4,66.7,0.0000,2025-10-01T22:41:14
3717319,16.4,66.7,0.0284,2025-10-01T22:41:15
3717819,16.4,66.7,0.0000,2025-10-01T22:41:15
3718319,16.4,66.7,0.0000,2025-10-01T22:41:16
3718819,16.4,66.7,0.0000,2025-10-01T22:41:16
3719320,16.4,66.7,0.0284,2025-10-01T22:41:17
3719820,16.4,66.7,0.0000,2025-10-01T22:41:17
3720320,16.4,66.7,0.0000,2025-10-01T22:41:18
3720820,16.4,66.7,0.0000,2025-10-01T22:41:18
3721320,16.4,66.7,0.0000,2025-10-01T22:41:19
3721820,16.4,66.7,0.0000,2025-10-01T22:41:19
3722320,16.4,66.7,0.0000,2025-10-01T22:41:20
3722820,16.4,66.7,0.0000,2025-10-01T22:41:20
3723320,16.4,66.7,0.0000,2025-10-01T22:41:21
3723820,16.4,66.7,0.0000,2025-10-01T22:41:21
3724320,16.4,66.7,0.0000,2025-10-01T22:41:22
3724820,16.4,66.7,0.0000,2025-10-01T22:41:22
3725320,16.4,66.7,0.0000,2025-10-01T22:41:23
3725820,16.4,66.7,0.0000,2025-10-01T22:41:23
3726320,16.4,66.8,0.0000,2025-10-01T22:41:24
3726820,16.4,66.8,0.0000,2025-10-01T22:41:24
3727320,16.4,66.8,0.0000,2025-10-01T22:41:25
3727820,16.4,66.8,0.0000,2025-10-01T22:41:25
3728320,16.4,66.8,0.0000,2025-10-01T22:41:26
3728820,16.4,66.8,0.0000,2025-10-01T22:41:26
3729320,16.4,66.8,0.0284,2025-10-01T22:41:27
3729820,16.4,66.8,0.0000,2025-10-01T22:41:27
3730320,16.4,66.8,0.0000,2025-10-01T22:41:28
3730820,16.4,66.8,0.0000,2025-10-01T22:41:28
3731320,16.4,66.8,0.0000,2025-10-01T22:41:29
3731820,16.4,66.8,0.0000,2025-10-01T22:41:29
3732320,16.4,66.8,0.0000,2025-10-01T22:41:30
3732820,16.4,66.8,0.0000,2025-10-01T22:41:30
3733320,16.4,66.8,0.0285,2025-10-01T22:41:31
3733820,16.4,66.8,0.0000,2025-10-01T22:41:31
3734320,16.4,66.8,0.0000,2025-10-01T22:41:32
3734820,16.4,66.8,0.0000,2025-10-01T22:41:32
3735320,16.4,66.8,0.0000,2025-10-01T22:41:33
3735820,16.4,66.8,0.0000,2025-10-01T22:41:33
3736320,16.4,66.8,0.0000,2025-10-01T22:41:34
3736820,16.4,66.8,0.0000,2025-10-01T22:41:34
3737320,16.4,66.8,0.0287,2025-10-01T22:41:35
3737820,16.4,66.8,0.0000,2025-10-01T22:41:35
3738320,16.4,66.8,0.0000,2025-10-01T22:41:36
3738820,16.4,66.8,0.0000,2025-10-01T22:41:36
3739321,16.4,66.8,0.0286,2025-10-01T22:41:37
3739821,16.4,66.8,0.0000,2025-10-01T22:41:37
3740321,16.4,66.8,0.0000,2025-10-01T22:41:38
3740821,16.4,66.8,0.0000,2025-10-01T22:41:38
3741321,16.4,66.8,0.0284,2025-10-01T22:41:39
3741821,16.4,66.8,0.0000,2025-10-01T22:41:39
3742321,16.4,66.8,0.0000,2025-10-01T22:41:40
3742821,16.4,66.8,0.0000,2025-10-01T22:41:40
3743321,16.4,66.8,0.0286,2025-10-01T22:41:41
3743821,16.4,66.8,0.0000,2025-10-01T22:41:41
3744321,16.4,66.8,0.0000,2025-10-01T22:41:42
3744821,16.4,66.8,0.0000,2025-10-01T22:41:42
3745321,16.4,66.8,0.0000,2025-10-01T22:41:43
3745821,16.4,66.8,0.0000,2025-10-01T22:41:43
3746321,16.4,66.8,0.0000,2025-10-01T22:41:44
3746821,16.4,66.8,0.0000,2025-10-01T22:41:44
3747321,16.4,66.8,0.0000,2025-10-01T22:41:45
3747821,16.4,66.8,0.0000,2025-10-01T22:41:45
3748321,16.4,66.8,0.0000,2025-10-01T22:41:46
3748821,16.4,66.8,0.0000,2025-10-01T22:41:46
3749321,16.4,66.8,0.0000,2025-10-01T22:41:47
3749821,16.4,66.8,0.0000,2025-10-01T22:41:47
3750321,16.4,66.8,0.0000,2025-10-01T22:41:48
3750821,16.4,66.8,0.0000,2025-10-01T22:41:48
3751321,16.4,66.8,0.0000,2025-10-01T22:41:49
3751821,16.4,66.8,0.0000,2025-10-01T22:41:49
3752321,16.4,66.8,0.0000,2025-10-01T22:41:50
3752821,16.4,66.8,0.0000,2025-10-01T22:41:50
3753321,16.4,66.8,0.0000,2025-10-01T22:41:51
3753821,16.4,66.8,0.0000,2025-10-01T22:41:51
3754321,16.4,66.8,0.0000,2025-10-01T22:41:52
3754821,16.4,66.8,0.0000,2025-10-01T22:41:52
3755321,16.4,66.8,0.0000,2025-10-01T22:41:53
3755821,16.4,66.8,0.0000,2025-10-01T22:41:53
3756321,16.4,66.8,0.0000,2025-10-01T22:41:54
3756821,16.4,66.8,0.0000,2025-10-01T22:41:54
3757321,16.4,66.8,0.0000,2025-10-01T22:41:55
3757821,16.4,66.8,0.0000,2025-10-01T22:41:55
3758321,16.4,66.8,0.0000,2025-10-01T22:41:56
3758821,16.4,66.8,0.0000,2025-10-01T22:41:56
3759321,16.4,66.8,0.0000,2025-10-01T22:41:57
3759821,16.4,66.8,0.0000,2025-10-01T22:41:57
3760321,16.4,66.8,0.0000,2025-10-01T22:41:58
3760821,16.4,66.8,0.0000,2025-10-01T22:41:58
3761321,16.4,66.8,0.0285,2025-10-01T22:41:59
3761821,16.4,66.8,0.0000,2025-10-01T22:41:59
3762321,16.4,66.8,0.0000,2025-10-01T22:42:00
3762821,16.4,66.8,0.0000,2025-10-01T22:42:00
3763322,16.4,66.8,0.0285,2025-10-01T22:42:01
3763822,16.4,66.8,0.0000,2025-10-01T22:42:01
3764322,16.4,66.7,0.0000,2025-10-01T22:42:02
3764822,16.4,66.7,0.0000,2025-10-01T22:42:02
3765322,16.4,66.7,0.0285,2025-10-01T22:42:03
3765822,16.4,66.7,0.0000,2025-10-01T22:42:03
3766322,16.4,66.7,0.0000,2025-10-01T22:42:04
3766822,16.4,66.7,0.0000,2025-10-01T22:42:04
3767322,16.4,66.7,0.0287,2025-10-01T22:42:05
3767822,16.4,66.7,0.0000,2025-10-01T22:42:05
3768322,16.4,66.7,0.0000,2025-10-01T22:42:06
3768822,16.4,66.7,0.0000,2025-10-01T22:42:06
3769322,16.4,66.7,0.0000,2025-10-01T22:42:07
3769822,16.4,66.7,0.0000,2025-10-01T22:42:07
3770322,16.4,66.6,0.0000,2025-10-01T22:42:08
3770822,16.4,66.6,0.0000,2025-10-01T22:42:08
3771322,16.4,66.6,0.0284,2025-10-01T22:42:09
3771822,16.4,66.6,0.0000,2025-10-01T22:42:09
3772322,16.4,66.6,0.0000,2025-10-01T22:42:10
3772822,16.4,66.6,0.0000,2025-10-01T22:42:10
3773322,16.4,66.6,0.0000,2025-10-01T22:42:11
3773822,16.4,66.6,0.0000,2025-10-01T22:42:11
3774322,16.4,66.6,0.0000,2025-10-01T22:42:12
3774822,16.4,66.6,0.0000,2025-10-01T22:42:13
3775322,16.4,66.6,0.0284,2025-10-01T22:42:13
3775822,16.4,66.6,0.0000,2025-10-01T22:42:13
3776322,16.4,66.6,0.0000,2025-10-01T22:42:14
3776822,16.4,66.6,0.0000,2025-10-01T22:42:15
3777322,16.4,66.6,0.0286,2025-10-01T22:42:15
3777822,16.4,66.6,0.0000,2025-10-01T22:42:16
3778322,16.4,66.5,0.0000,2025-10-01T22:42:16
3778822,16.4,66.5,0.0000,2025-10-01T22:42:17
3779322,16.4,66.5,0.0000,2025-10-01T22:42:17
3779822,16.4,66.5,0.0000,2025-10-01T22:42:18
3780322,16.4,66.5,0.0000,2025-10-01T22:42:18
3780822,16.4,66.5,0.0000,2025-10-01T22:42:19
3781322,16.4,66.5,0.0000,2025-10-01T22:42:19
3781822,16.4,66.5,0.0000,2025-10-01T22:42:20
3782322,16.4,66.5,0.0000,2025-10-01T22:42:20
3782822,16.4,66.5,0.0000,2025-10-01T22:42:21
3783322,16.4,66.5,0.0000,2025-10-01T22:42:21
3783823,16.4,66.5,0.0285,2025-10-01T22:42:22
3784323,16.4,66.5,0.0287,2025-10-01T22:42:22
3784823,16.4,66.5,0.0000,2025-10-01T22:42:23
3785323,16.4,66.5,0.0000,2025-10-01T22:42:23
3785823,16.4,66.5,0.0287,2025-10-01T22:42:24
3786323,16.4,66.5,0.0288,2025-10-01T22:42:24
3786823,16.4,66.5,0.0000,2025-10-01T22:42:25
3787323,16.4,66.5,0.0000,2025-10-01T22:42:25
3787823,16.4,66.5,0.0000,2025-10-01T22:42:26
3788323,16.4,66.5,0.0000,2025-10-01T22:42:26
3788823,16.4,66.5,0.0000,2025-10-01T22:42:27
3789323,16.4,66.5,0.0000,2025-10-01T22:42:27
3789823,16.4,66.5,0.0000,2025-10-01T22:42:28
3790323,16.4,66.4,0.0288,2025-10-01T22:42:28
3790823,16.4,66.4,0.0000,2025-10-01T22:42:29
3791323,16.4,66.4,0.0000,2025-10-01T22:42:29
3791823,16.4,66.4,0.0287,2025-10-01T22:42:30
3792323,16.4,66.4,0.0000,2025-10-01T22:42:30
3792823,16.4,66.4,0.0000,2025-10-01T22:42:31
3793323,16.4,66.4,0.0000,2025-10-01T22:42:31
3793823,16.4,66.4,0.0000,2025-10-01T22:42:32
3794323,16.4,66.4,0.0000,2025-10-01T22:42:32
3794823,16.4,66.4,0.0000,2025-10-01T22:42:33
3795323,16.4,66.4,0.0000,2025-10-01T22:42:33
3795823,16.4,66.4,0.0000,2025-10-01T22:42:34
3796323,16.4,66.5,0.0000,2025-10-01T22:42:34
3796823,16.4,66.5,0.0000,2025-10-01T22:42:35
3797323,16.4,66.5,0.0000,2025-10-01T22:42:35
3797823,16.4,66.5,0.0000,2025-10-01T22:42:36
3798323,16.4,66.4,0.0000,2025-10-01T22:42:36
3798823,16.4,66.4,0.0000,2025-10-01T22:42:37
3799323,16.4,66.4,0.0000,2025-10-01T22:42:37
3799823,16.4,66.4,0.0000,2025-10-01T22:42:38
3800323,16.4,66.4,0.0000,2025-10-01T22:42:38
3800823,16.4,66.4,0.0000,2025-10-01T22:42:39
3801323,16.4,66.4,0.0000,2025-10-01T22:42:39
3801823,16.4,66.4,0.0000,2025-10-01T22:42:40
3802323,16.4,66.4,0.0000,2025-10-01T22:42:40
3802823,16.4,66.4,0.0000,2025-10-01T22:42:41
3803323,16.4,66.4,0.0000,2025-10-01T22:42:41
3803823,16.4,66.4,0.0000,2025-10-01T22:42:42
3804323,16.4,66.4,0.0288,2025-10-01T22:42:42
3804823,16.4,66.4,0.0000,2025-10-01T22:42:43
3805323,16.4,66.4,0.0000,2025-10-01T22:42:43
3805823,16.4,66.4,0.0285,2025-10-01T22:42:44
3806323,16.4,66.4,0.0000,2025-10-01T22:42:44
3806823,16.4,66.4,0.0000,2025-10-01T22:42:45
3807323,16.4,66.4,0.0000,2025-10-01T22:42:45
3807823,16.4,66.4,0.0000,2025-10-01T22:42:46
3808323,16.4,66.4,0.0282,2025-10-01T22:42:46
3808823,16.4,66.4,0.0000,2025-10-01T22:42:47
3809323,16.4,66.4,0.0000,2025-10-01T22:42:47
3809823,16.4,66.4,0.0286,2025-10-01T22:42:48
3810323,16.4,66.4,0.0287,2025-10-01T22:42:48
3810823,16.4,66.4,0.0000,2025-10-01T22:42:49
3811323,16.4,66.4,0.0000,2025-10-01T22:42:49
3811823,16.4,66.4,0.0000,2025-10-01T22:42:50
3812323,16.4,66.4,0.0287,2025-10-01T22:42:50
3812823,16.4,66.4,0.0000,2025-10-01T22:42:51
3813323,16.4,66.4,0.0000,2025-10-01T22:42:51
3813823,16.4,66.4,0.0286,2025-10-01T22:42:52
3814323,16.4,66.4,0.0284,2025-10-01T22:42:52
3814823,16.4,66.4,0.0000,2025-10-01T22:42:53
3815323,16.4,66.4,0.0000,2025-10-01T22:42:53
3815823,16.4,66.4,0.0000,2025-10-01T22:42:54
3816323,16.4,66.4,0.0287,2025-10-01T22:42:54
3816823,16.4,66.4,0.0000,2025-10-01T22:42:55
3817323,16.4,66.4,0.0000,2025-10-01T22:42:55
3817823,16.4,66.4,0.0000,2025-10-01T22:42:56
3818323,16.4,66.4,0.0284,2025-10-01T22:42:56
3818823,16.4,66.4,0.0000,2025-10-01T22:42:57
3819323,16.4,66.4,0.0000,2025-10-01T22:42:57
3819823,16.4,66.4,0.0286,2025-10-01T22:42:58
3820323,16.4,66.4,0.0287,2025-10-01T22:42:58
3820823,16.4,66.4,0.0000,2025-10-01T22:42:59
3821323,16.4,66.4,0.0000,2025-10-01T22:42:59
3821823,16.4,66.4,0.0000,2025-10-01T22:43:00
3822323,16.4,66.5,0.0000,2025-10-01T22:43:00
3822823,16.4,66.5,0.0000,2025-10-01T22:43:01
3823323,16.4,66.5,0.0000,2025-10-01T22:43:01
3823823,16.4,66.5,0.0000,2025-10-01T22:43:02
3824323,16.4,66.4,0.0285,2025-10-01T22:43:02
3824823,16.4,66.4,0.0000,2025-10-01T22:43:03
3825323,16.4,66.4,0.0000,2025-10-01T22:43:03
3825823,16.4,66.4,0.0000,2025-10-01T22:43:04
3826323,16.4,66.5,0.0285,2025-10-01T22:43:04
3826823,16.4,66.5,0.0000,2025-10-01T22:43:05
3827323,16.4,66.5,0.0000,2025-10-01T22:43:05
3827823,16.4,66.5,0.0284,2025-10-01T22:43:06
3828323,16.4,66.4,0.0286,2025-10-01T22:43:06
3828823,16.4,66.4,0.0000,2025-10-01T22:43:07
3829323,16.4,66.4,0.0000,2025-10-01T22:43:07
3829823,16.4,66.4,0.0000,2025-10-01T22:43:08
3830323,16.4,66.4,0.0288,2025-10-01T22:43:08
3830823,16.4,66.4,0.0000,2025-10-01T22:43:09
3831323,16.4,66.4,0.0000,2025-10-01T22:43:09
3831823,16.4,66.4,0.0000,2025-10-01T22:43:10
3832323,16.4,66.5,0.0000,2025-10-01T22:43:10
3832823,16.4,66.5,0.0000,2025-10-01T22:43:11
3833323,16.4,66.5,0.0000,2025-10-01T22:43:11
3833823,16.4,66.5,0.0000,2025-10-01T22:43:12
3834323,16.4,66.5,0.0000,2025-10-01T22:43:12
3834823,16.4,66.5,0.0000,2025-10-01T22:43:13
3835323,16.4,66.5,0.0000,2025-10-01T22:43:13
3835823,16.4,66.5,0.0000,2025-10-01T22:43:14
3836323,16.4,66.5,0.0000,2025-10-01T22:43:14
3836823,16.4,66.5,0.0000,2025-10-01T22:43:15
3837323,16.4,66.5,0.0000,2025-10-01T22:43:15
3837823,16.4,66.5,0.0000,2025-10-01T22:43:16
3838323,16.4,66.5,0.0000,2025-10-01T22:43:16
3838824,16.4,66.5,0.0286,2025-10-01T22:43:17
3839324,16.4,66.5,0.0000,2025-10-01T22:43:17
3839824,16.4,66.5,0.0000,2025-10-01T22:43:18
3840324,16.4,66.5,0.0000,2025-10-01T22:43:18
3840824,16.4,66.5,0.0285,2025-10-01T22:43:19
3841324,16.4,66.5,0.0000,2025-10-01T22:43:19
3841824,16.4,66.5,0.0000,2025-10-01T22:43:20
3842324,16.4,66.5,0.0000,2025-10-01T22:43:20
3842824,16.4,66.5,0.0287,2025-10-01T22:43:21
3843324,16.4,66.5,0.0000,2025-10-01T22:43:21
3843824,16.4,66.5,0.0000,2025-10-01T22:43:22
3844324,16.4,66.6,0.0000,2025-10-01T22:43:22
3844824,16.4,66.6,0.0284,2025-10-01T22:43:23
3845324,16.4,66.6,0.0000,2025-10-01T22:43:23
3845824,16.4,66.6,0.0000,2025-10-01T22:43:24
3846324,16.4,66.6,0.0000,2025-10-01T22:43:24
3846824,16.4,66.6,0.0000,2025-10-01T22:43:25
3847324,16.4,66.6,0.0000,2025-10-01T22:43:25
3847824,16.4,66.6,0.0000,2025-10-01T22:43:26
3848324,16.4,66.6,0.0000,2025-10-01T22:43:26
3848825,16.4,66.6,0.0283,2025-10-01T22:43:27
3849325,16.4,66.6,0.0000,2025-10-01T22:43:27
3849825,16.4,66.6,0.0000,2025-10-01T22:43:28
3850325,16.4,66.6,0.0000,2025-10-01T22:43:28
3850825,16.4,66.6,0.0000,2025-10-01T22:43:29
3851325,16.4,66.6,0.0000,2025-10-01T22:43:29
3851825,16.4,66.6,0.0000,2025-10-01T22:43:30
3852325,16.4,66.6,0.0000,2025-10-01T22:43:30
3852825,16.4,66.6,0.0285,2025-10-01T22:43:31
3853325,16.4,66.6,0.0000,2025-10-01T22:43:31
3853825,16.4,66.6,0.0000,2025-10-01T22:43:32
3854325,16.4,66.6,0.0000,2025-10-01T22:43:32
3854825,16.4,66.6,0.0284,2025-10-01T22:43:33
3855325,16.4,66.6,0.0000,2025-10-01T22:43:33
3855825,16.4,66.6,0.0000,2025-10-01T22:43:34
3856325,16.4,66.6,0.0000,2025-10-01T22:43:34
3856825,16.4,66.6,0.0000,2025-10-01T22:43:35
3857325,16.4,66.6,0.0000,2025-10-01T22:43:35
3857825,16.4,66.6,0.0000,2025-10-01T22:43:36
3858325,16.4,66.6,0.0000,2025-10-01T22:43:36
3858825,16.4,66.6,0.0000,2025-10-01T22:43:37
3859325,16.4,66.6,0.0000,2025-10-01T22:43:37
3859825,16.4,66.6,0.0000,2025-10-01T22:43:38
3860325,16.4,66.6,0.0000,2025-10-01T22:43:38
3860825,16.4,66.6,0.0000,2025-10-01T22:43:39
3861325,16.4,66.6,0.0000,2025-10-01T22:43:39
3861825,16.4,66.6,0.0000,2025-10-01T22:43:40
3862325,16.4,66.6,0.0000,2025-10-01T22:43:40
3862826,16.4,66.6,0.0282,2025-10-01T22:43:41
